,age,technology_primary,joined_through_referral,preferred_offer_types,last_visit_time,days_since_last_login,avg_time_spent,opportunity_size_usd,avg_frequency_login_days,points_in_wallet,used_special_discount,offer_application_preference,past_complaint,complaint_status,feedback,churn,last_visit_hour
30424,63,3,1,0,2024-01-18 16:25:02,2,548.78,32707.71,1295,1236.95,1,1,1,2,4,0,16
30426,35,3,0,0,2024-01-18 01:19:09,23,230.82,47609.82,554,573.22,1,0,0,1,1,1,1
30427,39,1,0,0,2024-01-18 01:51:20,7,160.61,22117.71,559,697.62,1,0,0,1,1,1,1
30428,43,3,0,0,2024-01-18 01:07:15,20,83.58,20585.71,550,731.34,1,0,0,1,6,0,1
30429,58,1,0,0,2024-01-18 05:28:25,23,60.87,9443.43,592,731.47,1,0,0,1,0,0,5
30430,42,3,1,0,2024-01-18 20:38:37,24,165.15,8900.48,586,642.74,1,0,0,1,3,1,20
30432,13,1,0,2,2024-01-18 07:38:36,11,100.6,37317.35,1294,606.26,0,1,0,1,0,1,7
30433,35,1,0,1,2024-01-18 02:23:54,20,573.76,15486.58,591,637.69,1,1,0,1,7,1,2
30434,61,1,0,0,2024-01-18 23:45:45,9,259.33,40859.89,597,590.66,1,1,0,1,0,1,23
30435,31,3,1,2,2024-01-18 19:02:04,9,48.09,40770.4,552,700.24,0,1,0,1,0,1,19
30436,35,3,0,2,2024-01-18 07:55:51,16,1067.851207,28821.34,1297,982.46,0,1,0,1,0,1,7
30437,56,3,1,1,2024-01-18 23:20:43,8,580.1109791,21557.1,632,679.41,1,0,0,1,6,1,23
30438,27,1,0,0,2024-01-18 11:17:04,5,46.01,2272.87,1297,789.12,1,0,0,1,3,0,11
30439,30,3,0,2,2024-01-18 23:29:06,21,30.1,31986.12,591,646.27,1,0,0,1,7,1,23
30440,52,1,0,2,2024-01-18 08:12:53,24,305.05,38832.16,550,705.37,0,1,0,1,0,0,8
30441,63,3,0,0,2024-01-18 11:38:51,4,99.11,66315.08,564,714.9,1,0,0,1,2,0,11
30442,41,3,0,0,2024-01-18 17:31:55,8,246.74,48579.05,549,657.28,1,0,0,1,3,1,17
30443,24,1,1,2,2024-01-18 16:37:33,6,42.25,3741.72,632,677.2,1,0,1,4,3,1,16
30444,13,1,0,0,2024-01-18 18:07:00,5,241.54,17610.88,1297,368.03,1,1,0,1,3,0,18
30445,61,1,0,2,2024-01-18 12:58:59,15,233.89,40044.11,1294,701.54,1,0,1,2,3,0,12
30446,46,3,1,0,2024-01-18 03:14:27,12,694.2,34315.02,592,694.97,1,0,1,2,6,1,3
30447,53,3,0,0,2024-01-18 23:16:43,16,33.57,26513.51,1294,522.74,0,1,0,1,7,1,23
30448,14,3,0,2,2024-01-18 22:43:48,21,431.15,10479.39,549,790.07,1,1,1,2,8,0,22
30449,23,1,1,2,2024-01-18 16:16:56,14,69.34,18328.84,564,580.06,1,0,1,0,1,1,16
30450,60,1,0,2,2024-01-18 07:34:41,18,1101.748102,12284.21,586,694.98,1,1,1,3,7,1,7
30451,17,3,0,2,2024-01-18 01:51:59,9,308.29,26757.4,1291,691.73,0,1,1,0,3,1,1
30452,40,1,1,0,2024-01-18 17:26:28,7,1126.549276,12325.23,1176,1063.45,0,1,1,0,0,1,17
30453,29,1,0,0,2024-01-18 12:24:46,18,33.34,32717.97,619,598.52,0,1,1,3,3,1,12
30454,38,3,1,2,2024-01-18 11:39:01,13,131.31,22794.26,549,674.72,1,0,0,1,7,1,11
30455,21,3,0,2,2024-01-18 23:02:58,10,193.23,45446.68,1291,671.82,0,1,0,1,7,1,23
30456,13,3,0,1,2024-01-18 06:34:34,20,100.1,2271.38,270,757.39,1,0,0,1,1,0,6
30457,35,3,1,0,2024-01-18 21:09:09,15,70.44,32377.08,549,554.05,1,0,0,1,1,1,21
30458,24,1,0,0,2024-01-18 19:50:04,19,84.79,26130.38,520,714.57,0,1,0,1,3,0,19
30459,27,1,0,1,2024-01-18 07:45:53,3,153.51,30608.23,1297,270.77,1,0,0,1,7,0,7
30460,57,3,1,2,2024-01-18 17:54:31,5,732.89,31969.06,1295,668.62,1,0,1,3,1,1,17
30461,49,1,0,2,2024-01-18 03:34:05,15,1129.177677,34230.55,549,690.21,1,0,0,1,7,1,3
30462,45,1,1,1,2024-01-18 23:01:10,14,150.1,13578.77,559,280.35,1,0,1,4,7,0,23
30463,13,3,0,0,2024-01-18 18:22:11,11,33.71,18671.63,1297,600.32,1,0,1,4,0,1,18
30464,49,1,0,0,2024-01-18 06:38:10,13,44.59,35601.71,1295,777.45,1,0,0,1,5,0,6
30466,34,1,0,2,2024-01-18 10:11:28,10,200.97,40858.77,1295,458.65,0,1,1,4,7,0,10
30468,31,3,0,2,2024-01-18 02:08:35,2,394.53,19182.81,564,680.11,0,1,1,4,0,0,2
30469,46,3,0,2,2024-01-18 03:01:43,22,56.47,15329.77,1297,697.62,1,0,0,1,0,1,3
30470,38,1,0,0,2024-01-18 06:42:00,9,237.09,46929.6,597,697.62,0,1,1,0,0,1,6
30471,59,3,0,2,2024-01-18 13:01:59,11,262.67,8510.95,1176,656.02,1,0,0,1,7,1,13
30472,35,3,0,2,2024-01-18 20:29:18,23,331.64,33194.8,591,610.32,1,1,0,1,7,0,20
30473,34,1,0,0,2024-01-18 13:49:06,19,54.3,93277.02,1297,1119.76,0,1,0,1,8,0,13
30474,62,1,0,0,2024-01-18 01:46:34,8,362.86,28931.4,1291,739.99,0,1,1,0,0,0,1
30475,33,1,0,1,2024-01-18 16:50:38,21,31.88,2006.14,554,697.62,1,0,1,3,7,0,16
30476,32,3,0,1,2024-01-18 18:40:41,12,277.08,15449.74,592,718.01,1,0,1,2,6,0,18
30477,34,1,1,1,2024-01-18 13:19:13,13,31.91,20260.87,1282,1163.91,0,1,0,1,8,0,13
30478,42,1,1,0,2024-01-18 21:09:12,1,41.44,41964.55,611,550.87,1,0,0,1,1,1,21
30479,48,3,0,2,2024-01-18 09:19:28,8,133.04,41652.84,1297,697.62,0,1,0,1,6,0,9
30480,60,3,0,1,2024-01-18 10:29:12,9,263.02,82062.05,741,825.98,1,0,0,1,2,0,10
30481,42,1,1,0,2024-01-18 16:09:59,12,341.17,37927.23,594,771.45,1,0,1,0,1,0,16
30482,11,1,0,1,2024-01-18 09:52:43,11,746.17,845.35,1297,746.58,0,1,1,0,3,0,9
30483,33,3,0,0,2024-01-18 21:41:35,15,74.5,18012.17,597,715.62,0,1,0,1,3,1,21
30484,43,3,0,1,2024-01-18 11:06:03,14,47.52,35014.17,558,733.01,1,0,1,3,1,0,11
30485,47,1,0,0,2024-01-18 18:11:47,10,182.95,40344.17,1297,792.21,0,1,1,2,7,0,18
30487,59,3,0,1,2024-01-18 20:55:38,20,364.69,18205.47,1291,401.37,1,1,1,4,6,1,20
30488,57,1,0,2,2024-01-18 18:08:01,18,99.64,34458.93,1297,690.69,0,1,0,1,7,1,18
30489,25,1,1,1,2024-01-18 01:14:24,20,147.65,4252.56,558,922.6,1,0,1,4,7,1,1
30490,49,3,0,1,2024-01-18 04:20:04,6,34.76,31976.36,559,703.41,0,1,0,1,3,0,4
30492,27,3,1,2,2024-01-18 11:26:13,12,198.32,9310.42,552,774.79,1,0,0,1,0,0,11
30493,23,1,1,2,2024-01-18 00:09:37,14,555.5,32951.49,603,791.7,1,0,0,1,1,0,0
30494,25,3,0,1,2024-01-18 15:16:35,3,102.89,20652.67,552,697.62,0,1,0,1,1,0,15
30495,22,3,0,2,2024-01-18 16:47:20,7,51.32,17566.35,554,760.76,1,0,0,1,7,0,16
30496,57,1,1,2,2024-01-18 21:17:42,17,511.02,3435.17,556,772.92,1,1,1,0,6,0,21
30497,43,3,0,0,2024-01-18 00:28:35,18,121.59,41497.36,1295,697.62,1,0,0,1,3,1,0
30499,60,1,0,0,2024-01-18 10:35:33,20,84.41,22784.63,550,682.34,0,1,1,4,7,1,10
30500,64,1,0,0,2024-01-18 08:08:28,21,562.19,47935.09,116,653.81,0,1,1,2,1,1,8
30501,45,1,0,1,2024-01-18 08:35:18,1,335.96,44362.41,1282,561.17,1,1,1,3,1,1,8
30502,33,1,0,0,2024-01-18 14:05:47,13,232.73,42703.15,611,539.36,1,0,1,2,7,1,14
30503,21,1,1,2,2024-01-18 22:16:55,8,30.42,31668.92,1176,778.34,1,0,1,4,7,0,22
30504,59,1,0,0,2024-01-18 01:17:41,17,498.28,43939.21,1282,748.41,1,1,1,4,2,0,1
30505,54,3,0,1,2024-01-18 18:50:37,19,288.97,7108.33,550,705.76,1,0,1,0,7,1,18
30506,12,1,0,1,2024-01-18 09:41:21,10,373.72,43795.77,552,777.65,1,1,0,1,3,0,9
30507,55,1,0,0,2024-01-18 04:30:02,10,267.56,30599.67,611,507.05,1,1,1,4,1,1,4
30508,53,1,1,0,2024-01-18 05:22:47,16,193.79,46398.37,586,627.28,0,1,1,3,1,1,5
30509,37,1,0,0,2024-01-18 15:28:22,18,71.45,12354.73,556,791.85,0,1,0,1,5,0,15
30510,37,3,0,0,2024-01-18 17:23:07,8,115.22,20783.26,591,611.44,0,1,0,1,7,1,17
30511,37,1,0,2,2024-01-18 19:59:46,18,158.06,20367.81,552,561.12,1,0,0,1,1,1,19
30512,13,1,1,1,2024-01-18 10:03:49,24,33.65,27606.58,619,682.87,0,1,0,1,3,1,10
30513,51,1,1,1,2024-01-18 21:49:52,14,800.68,9125.24,632,737.14,1,0,0,1,6,0,21
30514,15,1,1,2,2024-01-18 07:09:16,23,65.3,33431.09,603,659.56,0,1,1,4,6,1,7
30515,47,1,0,0,2024-01-18 22:00:26,21,122.35,7292.38,1106,710.93,1,0,1,2,1,1,22
30516,29,1,0,2,2024-01-18 08:48:03,4,496.5,94008.37,565,762.18,0,1,1,0,2,0,8
30517,34,1,1,2,2024-01-18 09:46:45,14,621.45,83795.63,1297,784.78,1,0,0,1,8,0,9
30518,34,3,0,1,2024-01-18 10:47:52,20,32.42,34301.06,619,725.27,1,0,1,3,1,0,10
30519,38,3,1,1,2024-01-18 09:34:53,12,276.17,31895.33,550,482.33,1,0,1,4,7,0,9
30520,46,1,1,1,2024-01-18 11:12:11,19,264.42,47212.22,561,655.52,0,1,0,1,1,1,11
30521,15,3,1,2,2024-01-18 23:05:50,13,1442.07,45479.2,564,628.55,0,1,1,0,0,1,23
30522,28,1,0,0,2024-01-18 12:45:06,16,60.81,32870.85,1294,713.56,0,1,0,1,1,0,12
30523,15,3,1,1,2024-01-18 00:17:15,10,43.52,36721.91,552,697.62,0,1,0,1,7,0,0
30525,57,1,1,2,2024-01-18 19:26:07,15,805.9,18260.73,589,508.32,1,0,1,2,1,1,19
30526,40,1,1,0,2024-01-18 01:42:54,15,264.79,47782.74,586,437.13,0,1,1,2,3,0,1
30527,42,1,1,2,2024-01-18 01:36:13,2,742.32,11492.33,565,611.24,0,1,0,1,3,1,1
30528,42,1,0,1,2024-01-18 12:28:17,11,993.61,12871.39,1064,747.71,1,0,0,1,1,0,12
30529,61,1,0,1,2024-01-18 09:49:15,23,346.75,50759.53,552,1130.05,1,1,1,3,8,0,9
30530,59,1,0,0,2024-01-18 22:43:43,11,34.44,49534.77,1044,787.33,1,0,0,1,1,0,22
30531,60,1,0,2,2024-01-18 05:51:29,3,30.87,7005.59,1295,697.62,0,1,0,1,6,0,5
30534,52,1,0,2,2024-01-18 01:09:24,4,1220.894722,9401.15,1175,774.82,1,0,1,0,6,0,1
30535,59,1,0,1,2024-01-18 19:22:09,10,32.79,8966.32,559,1178.11,0,1,1,2,3,0,19
30536,57,3,1,0,2024-01-18 04:20:01,18,284.22,14241.88,559,687.76,1,0,1,3,1,1,4
30537,31,3,0,2,2024-01-18 13:23:07,19,63.75,99914.05,527,794.53,1,0,1,2,2,0,13
30538,61,1,1,0,2024-01-18 04:40:35,22,33.37,19040.12,589,697.62,0,1,1,2,1,1,4
30539,32,1,0,0,2024-01-18 15:48:27,14,210.0,42594.49,1295,786.16,1,0,1,0,2,0,15
30540,20,3,0,0,2024-01-18 04:54:34,20,175.05,44169.15,619,619.15,1,0,1,4,7,1,4
30541,53,3,1,0,2024-01-18 02:49:18,5,1604.67,46999.48,559,714.01,1,1,0,1,7,1,2
30542,34,3,1,0,2024-01-18 08:58:18,17,399.33,8767.14,558,724.48,0,1,0,1,3,0,8
30543,11,3,0,0,2024-01-18 20:41:04,6,114.24,37888.46,1291,703.43,1,0,0,1,3,0,20
30544,59,1,1,2,2024-01-18 12:58:37,14,109.97,11881.08,1297,682.44,0,1,1,3,1,1,12
30545,62,3,0,1,2024-01-18 02:54:32,10,238.99,32505.33,597,697.62,0,1,1,4,6,0,2
30546,10,1,1,2,2024-01-18 06:48:07,16,244.68,49165.87,552,655.4,0,1,1,3,7,1,6
30547,35,1,0,1,2024-01-18 17:58:45,4,228.57,77844.85,556,714.28,0,1,0,1,2,0,17
30548,10,1,0,0,2024-01-18 15:07:05,6,185.5,1764.89,586,731.06,1,0,0,1,7,0,15
30549,35,1,0,2,2024-01-18 16:37:15,16,65.13,32479.94,552,427.95,0,1,0,1,3,0,16
30550,54,1,1,0,2024-01-18 05:37:30,6,1002.296221,36741.06,619,797.6,1,0,0,1,7,0,5
30551,20,3,1,2,2024-01-18 01:51:48,10,81.95,48801.37,556,526.7,0,1,1,2,7,1,1
30552,51,3,0,0,2024-01-18 10:19:06,11,1092.339979,36131.04,1176,698.07,0,1,0,1,0,1,10
30553,20,3,1,1,2024-01-18 13:51:43,21,69.68,14399.44,591,516.0,0,1,1,0,7,1,13
30554,26,1,1,1,2024-01-18 05:27:09,17,206.54,10366.15,591,502.8,1,0,0,1,0,1,5
30555,46,1,0,1,2024-01-18 19:30:42,16,32.93,42780.85,619,532.49,0,1,0,1,7,1,19
30556,57,3,1,1,2024-01-18 21:39:33,7,195.0526092,23441.99,586,1028.22,1,0,1,4,7,0,21
30557,47,3,0,0,2024-01-18 10:24:12,14,175.45,21228.46,1291,710.01,0,1,0,1,1,0,10
30558,15,3,0,1,2024-01-18 16:10:53,10,198.95,8201.63,1294,906.33,0,1,1,0,3,1,16
30559,27,1,0,2,2024-01-18 10:30:47,22,33.89,44210.32,565,792.65,1,0,1,0,1,0,10
30560,44,3,1,1,2024-01-18 20:39:22,16,71.64,16330.94,549,666.41,0,1,0,1,1,1,20
30561,15,1,0,1,2024-01-18 23:11:29,8,148.42,98653.31,1176,735.09,1,0,1,2,5,0,23
30563,48,3,0,0,2024-01-18 22:46:01,2,33.65,47993.68,603,604.18,1,0,1,2,0,1,22
30564,19,1,1,1,2024-01-18 22:49:53,14,214.1,21140.06,565,706.16,1,1,0,1,3,1,22
30566,43,1,0,1,2024-01-18 19:03:10,12,46.57,38552.78,592,729.78,0,1,0,1,6,0,19
30567,47,3,1,0,2024-01-18 18:48:08,11,571.81,24558.47,1282,662.15,1,0,1,3,0,1,18
30568,32,1,1,2,2024-01-18 11:07:13,20,34.95,37356.64,0,600.46,0,1,1,2,7,1,11
30569,12,1,0,1,2024-01-18 23:42:57,10,31.41,42810.43,559,697.62,0,1,0,1,5,0,23
30570,62,1,0,1,2024-01-18 03:51:55,16,169.16,8408.19,552,558.24,0,1,0,1,0,1,3
30571,31,1,1,2,2024-01-18 00:14:21,15,530.41,10358.36,559,703.72,1,0,1,2,1,0,0
30572,45,3,1,0,2024-01-18 19:24:18,11,371.65,12721.67,592,717.03,1,1,1,0,7,1,19
30573,10,3,1,0,2024-01-18 18:11:30,21,207.12,40213.29,556,690.22,1,1,1,0,0,1,18
30574,50,1,1,0,2024-01-18 02:56:08,8,170.98,38636.38,586,697.62,1,0,1,2,0,1,2
30575,13,1,1,1,2024-01-18 19:11:00,14,1428.96,30908.96,1176,566.33,1,1,1,4,3,1,19
30576,59,3,1,1,2024-01-18 01:45:43,14,233.94,21195.03,594,658.54,1,0,0,1,7,1,1
30577,21,1,0,1,2024-01-18 22:15:17,21,250.99,44482.36,550,697.62,0,1,1,2,5,0,22
30579,39,3,1,0,2024-01-18 04:25:30,12,54.8,13323.92,1282,849.44,1,0,1,2,4,0,4
30580,44,1,0,1,2024-01-18 06:48:25,24,33.58,25342.74,1295,595.51,1,0,0,1,3,1,6
30582,32,1,0,2,2024-01-18 21:31:05,21,1198.681459,38334.23,1176,516.5,0,1,1,3,3,1,21
30583,55,1,0,1,2024-01-18 19:00:49,9,33.25,48078.27,1282,509.89,0,1,1,3,5,0,19
30584,61,1,0,0,2024-01-18 14:33:44,13,179.22,20382.21,603,709.22,1,0,1,3,3,1,14
30585,20,1,0,2,2024-01-18 11:11:32,16,419.05,20770.19,556,519.12,1,0,0,1,6,1,11
30586,26,3,1,2,2024-01-18 17:23:53,7,35.99,40283.23,561,767.77,1,0,0,1,0,0,17
30587,57,3,0,2,2024-01-18 15:53:52,11,88.45,34546.98,611,283.4,0,1,1,2,1,1,15
30588,41,1,1,1,2024-01-18 14:55:37,9,61.15951841,19366.57,586,697.62,0,1,0,1,1,1,14
30589,36,1,0,1,2024-01-18 02:39:22,9,137.77,25683.69,632,702.45,1,0,0,1,0,1,2
30590,37,3,0,1,2024-01-18 17:30:39,11,191.79,82682.7,554,491.99,0,1,1,0,8,0,17
30591,63,1,0,0,2024-01-18 15:37:12,7,428.27,37301.16,556,615.85,0,1,1,3,6,1,15
30592,46,1,1,0,2024-01-18 03:35:38,10,37.25,57175.19,648,760.71,1,0,0,1,2,0,3
30593,30,1,1,0,2024-01-18 02:41:32,8,505.54,17056.73,1176,734.91,1,0,1,4,1,0,2
30594,54,1,0,2,2024-01-18 09:40:15,15,504.52,38844.9,1297,716.83,1,0,0,1,6,1,9
30595,10,1,1,0,2024-01-18 03:30:17,3,823.06,17354.77,591,794.42,1,0,0,1,3,0,3
30596,31,3,0,1,2024-01-18 04:40:48,7,251.19,24924.71,591,798.93,1,1,1,4,7,0,4
30597,25,1,1,0,2024-01-18 21:58:47,11,508.89,36202.62,565,681.88,1,0,0,1,6,1,21
30598,64,1,0,1,2024-01-18 02:11:32,23,44.07,19039.87,1176,649.0,0,1,1,3,6,1,2
30599,14,3,1,1,2024-01-18 21:38:20,10,116.96,17158.86,561,731.51,1,0,0,1,0,0,21
30600,12,1,0,2,2024-01-18 02:15:51,18,65.76,11881.21,564,519.23,1,0,0,1,1,0,2
30601,60,1,1,2,2024-01-18 06:40:18,22,180.85,5262.97,603,608.09,1,0,1,0,0,1,6
30604,17,3,0,1,2024-01-18 11:01:27,18,32.39,31819.83,561,703.34,0,1,1,0,6,0,11
30605,34,1,1,1,2024-01-18 12:02:25,18,32.47,26993.61,549,608.33,1,0,1,0,7,1,12
30606,34,1,1,0,2024-01-18 11:09:56,14,528.06,8184.16,586,725.4,1,0,1,3,7,0,11
30607,45,1,1,0,2024-01-18 11:06:36,12,873.85,21863.57,1295,349.68,0,1,0,1,7,1,11
30608,32,3,1,1,2024-01-18 04:26:37,11,95.3,38166.93,1297,646.85,0,1,0,1,1,1,4
30610,20,3,1,1,2024-01-18 18:23:49,17,139.37,46598.97,1291,615.67,1,0,0,1,6,1,18
30611,11,1,1,1,2024-01-18 06:52:46,18,862.51,22271.29,1176,953.28,1,1,1,3,1,1,6
30612,62,1,1,2,2024-01-18 09:04:33,7,97.96,12616.86,597,774.03,0,1,0,1,6,0,9
30613,35,1,0,1,2024-01-18 10:49:53,25,88.04,28314.96,550,727.9,1,0,1,4,8,0,10
30614,44,1,0,0,2024-01-18 09:20:57,12,160.24,17919.03,559,623.67,0,1,1,3,0,1,9
30615,28,1,1,0,2024-01-18 02:47:05,10,33.67,8750.55,594,697.62,0,1,1,4,0,0,2
30616,11,1,1,2,2024-01-18 21:53:47,6,146.62,14675.24,418,697.62,0,1,1,0,0,1,21
30617,53,3,0,1,2024-01-18 15:54:40,8,171.21,73200.49,554,796.9,0,1,0,1,4,0,15
30618,43,3,0,2,2024-01-18 23:14:41,12,564.71,23754.58,597,621.27,0,1,0,1,0,1,23
30619,38,3,1,1,2024-01-18 16:39:16,14,166.22,35090.54,611,649.92,1,0,0,1,3,1,16
30620,59,3,0,2,2024-01-18 15:29:50,14,227.02,43052.73,549,999.81,1,1,1,2,1,1,15
30621,15,3,0,1,2024-01-18 22:57:31,21,46.84,46682.73,632,607.72,1,0,1,4,6,1,22
30622,24,1,0,1,2024-01-18 10:52:22,4,34.58,88695.37,554,697.62,0,1,0,1,8,0,10
30623,24,1,1,2,2024-01-18 01:12:47,14,640.85,25114.11,632,1239.04,1,1,1,0,6,0,1
30624,11,1,1,2,2024-01-18 05:26:32,9,57.54,7710.83,1291,697.62,0,1,0,1,3,1,5
30625,47,1,0,0,2024-01-18 05:49:09,12,151.16,26191.39,552,698.24,0,1,0,1,0,1,5
30626,47,1,0,1,2024-01-18 16:14:33,13,102.75,97654.93,1294,721.92,0,1,1,0,5,0,16
30627,17,3,0,2,2024-01-18 11:47:09,19,134.47,22101.59,1282,786.6,0,1,1,0,3,0,11
30628,13,1,0,0,2024-01-18 13:35:47,8,482.9,15388.76,592,620.18,0,1,1,3,6,1,13
30629,49,1,0,2,2024-01-18 18:59:31,13,211.35,44153.97,552,697.62,0,1,1,2,1,0,18
30630,30,3,0,2,2024-01-18 18:48:16,12,30.51,41515.52,549,777.54,0,1,1,4,0,0,18
30631,18,1,0,1,2024-01-18 09:17:46,19,209.06,15059.38,565,613.94,1,1,0,1,3,1,9
30632,55,3,1,1,2024-01-18 00:34:13,3,132.52,48844.02,1297,359.39,0,1,1,2,6,1,0
30633,22,3,1,2,2024-01-18 22:10:48,6,31.55,42250.35,558,352.98,1,0,1,0,1,1,22
30634,50,1,1,0,2024-01-18 03:42:52,12,1251.82,32640.91,597,178.18,1,1,0,1,0,1,3
30635,20,3,0,2,2024-01-18 08:22:19,11,204.6,33957.65,586,706.66,1,1,0,1,7,1,8
30636,61,1,0,1,2024-01-18 05:56:45,15,32.78,48020.44,549,792.15,0,1,0,1,3,0,5
30637,11,1,0,0,2024-01-18 07:13:28,20,416.22,19936.53,591,567.58,0,1,1,2,7,1,7
30638,10,1,0,2,2024-01-18 16:08:19,18,216.0,47763.76,1282,510.68,1,0,1,3,7,1,16
30639,13,1,1,2,2024-01-18 00:40:27,15,30.52,1607.75,558,618.13,0,1,1,0,0,1,0
30640,47,1,0,0,2024-01-18 12:54:29,4,32.83,32723.39,586,764.84,1,0,0,1,0,0,12
30642,20,1,0,2,2024-01-18 13:48:11,6,84.22,59088.09,550,815.5,1,0,1,2,5,0,13
30643,64,1,0,0,2024-01-18 01:02:32,16,904.2382215,51989.78,554,825.61,0,1,1,4,8,0,1
30644,56,3,1,2,2024-01-18 08:41:02,12,198.45,17858.4,550,1232.44,0,1,1,4,6,1,8
30645,64,3,1,2,2024-01-18 02:16:29,13,59.06,44202.05,611,661.44,1,0,0,1,1,1,2
30646,60,1,1,1,2024-01-18 12:31:30,8,758.16,34974.65,549,535.55,0,1,0,1,0,1,12
30647,10,3,0,2,2024-01-18 03:32:56,7,310.91,16241.03,611,620.57,1,1,1,2,0,1,3
30648,52,1,1,2,2024-01-18 20:20:06,22,104.2,22243.67,611,626.74,1,0,0,1,1,1,20
30649,11,3,0,1,2024-01-18 04:41:35,15,481.15,36931.98,552,1059.45,0,1,1,4,1,0,4
30650,23,1,1,2,2024-01-18 08:58:29,19,31.82,48395.41,594,697.62,1,0,1,0,6,0,8
30651,46,1,0,1,2024-01-18 07:05:57,8,354.77,10487.16,556,697.62,1,0,0,1,6,0,7
30652,55,1,1,2,2024-01-18 01:49:56,9,96.97,40716.81,1291,770.43,0,1,1,0,6,0,1
30653,10,1,1,2,2024-01-18 16:29:59,14,1426.92,20880.15,561,770.58,1,1,0,1,1,0,16
30654,32,3,0,2,2024-01-18 19:37:18,10,156.93,20367.82,603,697.62,0,1,1,3,1,0,19
30655,40,3,1,0,2024-01-18 20:02:22,2,301.62,45134.08,603,715.59,0,1,0,1,6,1,20
30656,46,1,1,2,2024-01-18 04:16:48,10,831.8,17665.36,594,715.09,1,0,1,0,7,0,4
30657,27,3,0,1,2024-01-18 19:21:15,16,263.58,19543.35,564,711.38,0,1,0,1,0,1,19
30658,40,1,0,1,2024-01-18 16:47:54,15,460.53,43932.85,564,697.62,0,1,1,2,7,0,16
30659,44,1,0,2,2024-01-18 15:46:56,23,90.55,59428.56,184,697.62,0,1,1,3,2,0,15
30660,41,3,0,2,2024-01-18 21:04:04,18,121.75,47276.75,561,709.21,0,1,1,4,0,0,21
30661,47,1,0,1,2024-01-18 18:30:58,16,340.47,6433.79,632,628.19,1,0,0,1,0,1,18
30662,28,1,1,1,2024-01-18 12:52:49,16,564.13,26810.64,1295,741.26,0,1,0,1,0,0,12
30663,47,3,0,0,2024-01-18 19:12:25,20,188.37,42729.31,1297,648.7,1,0,0,1,0,1,19
30664,10,1,1,0,2024-01-18 01:29:11,3,372.09,27228.09,611,697.62,1,0,0,1,3,1,1
30665,53,1,1,0,2024-01-18 16:13:26,15,1358.480176,12272.38,1297,1043.42,0,1,0,1,1,1,16
30666,54,1,0,2,2024-01-18 23:49:41,12,70.78,18655.65,550,538.01,0,1,0,1,6,0,23
30669,56,1,0,0,2024-01-18 02:29:03,16,464.62,28495.28,565,901.35,0,1,0,1,7,1,2
30670,60,1,1,0,2024-01-18 01:33:33,11,71.3,83985.69,1294,820.54,0,1,1,4,4,0,1
30671,22,3,1,1,2024-01-18 16:16:29,10,508.74,32816.91,554,601.88,0,1,1,0,6,0,16
30672,16,1,0,2,2024-01-18 23:36:05,20,30.73,31370.22,556,671.4,1,0,1,2,3,1,23
30673,44,3,1,2,2024-01-18 13:26:31,9,134.79,20383.82,549,707.31,0,1,0,1,3,0,13
30674,44,1,0,0,2024-01-18 13:11:21,15,121.61,41101.02,603,707.78,1,0,0,1,7,1,13
30676,13,3,0,1,2024-01-18 00:33:06,20,53.29,43943.39,1294,637.37,1,0,1,0,1,1,0
30677,42,1,1,0,2024-01-18 07:46:02,11,170.76,43657.85,1282,770.7,1,0,1,4,1,0,7
30678,17,1,0,2,2024-01-18 11:48:27,8,38.18,36486.45,549,786.0,0,1,1,2,3,0,11
30679,17,3,1,0,2024-01-18 02:55:04,18,132.72,46425.52,1297,1094.99,1,0,1,2,1,0,2
30680,60,3,1,1,2024-01-18 18:37:37,15,100.99,18605.7,552,566.18,1,0,1,3,3,1,18
30682,52,1,0,0,2024-01-18 00:39:32,14,869.0232791,46271.47,1294,674.06,1,0,1,3,1,1,0
30683,20,1,0,2,2024-01-18 17:40:27,15,73.24,46749.91,552,746.27,1,0,1,4,8,0,17
30684,43,3,0,2,2024-01-18 04:22:47,16,495.03,66160.11,1297,784.88,1,1,1,2,5,0,4
30685,20,1,0,0,2024-01-18 16:56:33,17,156.63,2877.72,1282,650.6,1,0,1,0,6,1,16
30686,44,1,1,0,2024-01-18 14:40:24,18,32.58,36049.6,565,1125.31,1,0,0,1,3,0,14
30687,57,1,0,2,2024-01-18 14:37:02,6,91.62,18993.73,611,557.08,0,1,1,2,1,1,14
30688,58,3,0,2,2024-01-18 19:30:22,16,194.23,30085.27,1297,579.5,1,0,0,1,6,1,19
30689,35,3,0,2,2024-01-18 13:06:00,21,143.35,10217.25,561,781.52,0,1,0,1,7,0,13
30690,11,3,1,1,2024-01-18 06:20:46,7,969.12,40396.12,619,720.41,1,0,0,1,0,0,6
30691,41,1,0,0,2024-01-18 04:52:58,15,54.77,35593.97,550,545.88,1,0,1,2,0,0,4
30692,23,1,0,1,2024-01-18 07:45:23,3,32.46,47989.06,1295,764.19,1,0,1,2,6,0,7
30694,21,1,0,2,2024-01-18 20:36:52,7,31.12,8166.15,592,649.61,1,0,0,1,7,1,20
30695,10,1,0,2,2024-01-18 17:26:55,7,31.27,6656.1,556,747.46,1,0,1,0,2,0,17
30696,27,1,0,2,2024-01-18 04:45:52,9,80.08,46357.37,564,797.45,0,1,0,1,5,0,4
